,Unnamed: 0,UID,GID,Area,JobName,Partition,ReqNodes,ReqCPUS,Timelimit,Submit,Start,Elapsed,Priority,State,ExitCode
9228,9228,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:26:06,04:00:50,1,COMPLETED,0:0
9229,9229,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:26:21,04:03:05,1,COMPLETED,0:0
9230,9230,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:26:42,03:57:45,1,COMPLETED,0:0
9231,9231,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:26:42,04:01:27,1,COMPLETED,0:0
9232,9232,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:27:14,04:04:15,1,COMPLETED,0:0
9233,9233,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:28:14,03:55:44,1,COMPLETED,0:0
9234,9234,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:29:27,04:03:37,1,COMPLETED,0:0
9235,9235,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:29:39,03:53:29,1,COMPLETED,0:0
9236,9236,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:31:26,03:57:11,1,COMPLETED,0:0
9237,9237,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:31:26,04:01:27,1,COMPLETED,0:0
9238,9238,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:31:26,04:08:59,1,COMPLETED,0:0
9239,9239,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:31:34,03:59:59,1,COMPLETED,0:0
9240,9240,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:34:25,03:54:55,1,COMPLETED,0:0
9241,9241,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:37:56,04:01:08,1,COMPLETED,0:0
9242,9242,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:41:14,04:16:34,1,COMPLETED,0:0
9243,9243,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:44:14,03:55:53,1,COMPLETED,0:0
9244,9244,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T21:53:14,04:00:18,1,COMPLETED,0:0
9245,9245,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T22:05:35,03:58:50,1,COMPLETED,0:0
9246,9246,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T22:08:14,04:29:06,1,COMPLETED,0:0
9247,9247,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:15:56,1,COMPLETED,0:0
9248,9248,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:57:24,1,COMPLETED,0:0
9249,9249,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:20,1,COMPLETED,0:0
9250,9250,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:59:02,1,COMPLETED,0:0
9251,9251,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:40,1,COMPLETED,0:0
9252,9252,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:16,1,COMPLETED,0:0
9253,9253,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:02:56,1,COMPLETED,0:0
9254,9254,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:28,1,COMPLETED,0:0
9255,9255,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:01:40,1,COMPLETED,0:0
9256,9256,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:16:46,1,COMPLETED,0:0
9257,9257,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:15:09,1,COMPLETED,0:0
9258,9258,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:13:06,1,COMPLETED,0:0
9259,9259,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:01:04,1,COMPLETED,0:0
9260,9260,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:01:05,1,COMPLETED,0:0
9261,9261,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:55:16,1,COMPLETED,0:0
9262,9262,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:57:52,1,COMPLETED,0:0
9263,9263,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:11,1,COMPLETED,0:0
9264,9264,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:02:17,1,COMPLETED,0:0
9265,9265,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:00:06,1,COMPLETED,0:0
9266,9266,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:30,1,COMPLETED,0:0
9267,9267,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:00:19,1,COMPLETED,0:0
9268,9268,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:41,1,COMPLETED,0:0
9269,9269,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:57:44,1,COMPLETED,0:0
9270,9270,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:56:08,1,COMPLETED,0:0
9271,9271,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:54:11,1,COMPLETED,0:0
9272,9272,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:59:09,1,COMPLETED,0:0
9273,9273,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:54,1,COMPLETED,0:0
9274,9274,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:57:08,1,COMPLETED,0:0
9275,9275,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:05:37,1,COMPLETED,0:0
9276,9276,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:04:54,1,COMPLETED,0:0
9277,9277,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:07:16,1,COMPLETED,0:0
9278,9278,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:51:10,1,COMPLETED,0:0
9279,9279,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:03:29,1,COMPLETED,0:0
9280,9280,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:59:03,1,COMPLETED,0:0
9281,9281,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:02:45,1,COMPLETED,0:0
9282,9282,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:07:34,1,COMPLETED,0:0
9283,9283,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:46,1,COMPLETED,0:0
9284,9284,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:59:06,1,COMPLETED,0:0
9285,9285,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:55:04,1,COMPLETED,0:0
9286,9286,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:00:18,1,COMPLETED,0:0
9287,9287,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:05:28,1,COMPLETED,0:0
9288,9288,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,04:01:14,1,COMPLETED,0:0
9289,9289,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:28:13,03:58:18,1,COMPLETED,0:0
9290,9290,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-09T23:33:47,04:03:17,1,COMPLETED,0:0
9291,9291,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:23:15,03:56:17,1,COMPLETED,0:0
9292,9292,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:24:15,03:57:54,1,COMPLETED,0:0
9293,9293,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:24:15,03:54:45,1,COMPLETED,0:0
9294,9294,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:25:15,03:54:15,1,COMPLETED,0:0
9295,9295,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:27:15,03:57:41,1,COMPLETED,0:0
9296,9296,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:28:15,04:03:03,1,COMPLETED,0:0
9297,9297,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:32:15,03:55:01,1,COMPLETED,0:0
9298,9298,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:33:15,04:01:48,1,COMPLETED,0:0
9299,9299,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:38:15,04:00:47,1,COMPLETED,0:0
9300,9300,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:39:15,03:56:13,1,COMPLETED,0:0
9301,9301,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:40:15,03:56:01,1,COMPLETED,0:0
9302,9302,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T01:41:15,04:17:16,1,COMPLETED,0:0
9303,9303,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T02:05:15,04:16:23,1,COMPLETED,0:0
9304,9304,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T02:15:15,04:02:14,1,COMPLETED,0:0
9305,9305,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:26:15,04:22:35,1,COMPLETED,0:0
9306,9306,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:26:15,04:21:45,1,COMPLETED,0:0
9307,9307,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:30:15,03:48:21,1,COMPLETED,0:0
9308,9308,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:31:15,04:22:32,1,COMPLETED,0:0
9309,9309,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:31:15,04:20:36,1,COMPLETED,0:0
9310,9310,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:31:15,04:23:07,1,COMPLETED,0:0
9311,9311,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:33:15,04:14:51,1,COMPLETED,0:0
9312,9312,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:37:15,04:16:07,1,COMPLETED,0:0
9313,9313,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:44:15,04:37:51,1,COMPLETED,0:0
9314,9314,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T03:45:15,04:35:30,1,COMPLETED,0:0
9315,9315,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T05:18:17,04:18:08,1,COMPLETED,0:0
9316,9316,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T05:18:17,04:11:01,1,COMPLETED,0:0
9317,9317,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T05:22:17,04:12:16,1,COMPLETED,0:0
9318,9318,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T05:27:17,04:16:14,1,COMPLETED,0:0
9319,9319,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T05:36:17,04:21:10,1,COMPLETED,0:0
9320,9320,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T05:54:17,04:31:56,1,COMPLETED,0:0
9321,9321,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T06:04:17,04:30:11,1,COMPLETED,0:0
9322,9322,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T06:09:17,04:26:27,1,COMPLETED,0:0
9323,9323,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T06:15:17,04:34:51,1,COMPLETED,0:0
9324,9324,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T06:18:17,04:24:48,1,COMPLETED,0:0
9325,9325,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:01:17,1,COMPLETED,0:0
9326,9326,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:57:39,1,COMPLETED,0:0
9327,9327,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:05:46,1,COMPLETED,0:0
9328,9328,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:01:18,1,COMPLETED,0:0
9329,9329,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:00:24,1,COMPLETED,0:0
9330,9330,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:03:58,1,COMPLETED,0:0
9331,9331,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:57:36,1,COMPLETED,0:0
9332,9332,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:56:06,1,COMPLETED,0:0
9333,9333,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:02:35,1,COMPLETED,0:0
9334,9334,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:57:32,1,COMPLETED,0:0
9335,9335,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:50:44,1,COMPLETED,0:0
9336,9336,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:00:15,1,COMPLETED,0:0
9337,9337,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:58:18,1,COMPLETED,0:0
9338,9338,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:02:02,1,COMPLETED,0:0
9339,9339,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:56:28,1,COMPLETED,0:0
9340,9340,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:00:35,1,COMPLETED,0:0
9341,9341,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:53:31,1,COMPLETED,0:0
9342,9342,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:05:25,1,COMPLETED,0:0
9343,9343,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:17:07,1,COMPLETED,0:0
9344,9344,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:57:30,1,COMPLETED,0:0
9345,9345,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:56:30,1,COMPLETED,0:0
9346,9346,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:57:13,1,COMPLETED,0:0
9347,9347,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:58:14,1,COMPLETED,0:0
9348,9348,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:58:01,1,COMPLETED,0:0
9349,9349,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:55:12,1,COMPLETED,0:0
9350,9350,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:00:55,1,COMPLETED,0:0
9351,9351,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,03:58:50,1,COMPLETED,0:0
9352,9352,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:51:11,04:30:01,1,COMPLETED,0:0
9353,9353,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:52:47,04:09:22,1,COMPLETED,0:0
9354,9354,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:53:17,04:00:24,1,COMPLETED,0:0
9355,9355,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:54:17,03:56:28,1,COMPLETED,0:0
9356,9356,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:55:03,03:57:27,1,COMPLETED,0:0
9357,9357,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:55:03,03:55:09,1,COMPLETED,0:0
9358,9358,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T07:55:17,04:08:40,1,COMPLETED,0:0
9359,9359,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:53:02,1,COMPLETED,0:0
9360,9360,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:57:14,1,COMPLETED,0:0
9361,9361,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:51:34,1,COMPLETED,0:0
9362,9362,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:59:50,1,COMPLETED,0:0
9363,9363,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:53:45,1,COMPLETED,0:0
9364,9364,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,04:01:53,1,COMPLETED,0:0
9365,9365,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:55:55,1,COMPLETED,0:0
9366,9366,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:56:05,1,COMPLETED,0:0
9367,9367,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,04:01:17,1,COMPLETED,0:0
9368,9368,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T09:38:17,03:54:44,1,COMPLETED,0:0
9369,9369,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,04:00:49,1,COMPLETED,0:0
9370,9370,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,04:02:29,1,COMPLETED,0:0
9371,9371,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,03:51:52,1,COMPLETED,0:0
9372,9372,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,03:56:39,1,COMPLETED,0:0
9373,9373,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,04:11:31,1,COMPLETED,0:0
9374,9374,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,04:11:06,1,COMPLETED,0:0
9375,9375,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:05:46,04:07:04,1,COMPLETED,0:0
9376,9376,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,03:54:37,1,COMPLETED,0:0
9377,9377,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,00:00:01,1,COMPLETED,0:0
9378,9378,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,03:55:50,1,COMPLETED,0:0
9379,9379,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,03:57:29,1,COMPLETED,0:0
9380,9380,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,03:55:37,1,COMPLETED,0:0
9381,9381,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,03:56:44,1,COMPLETED,0:0
9382,9382,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:27,04:02:51,1,COMPLETED,0:0
9383,9383,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:33,03:59:40,1,COMPLETED,0:0
9384,9384,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:33,03:56:58,1,COMPLETED,0:0
9385,9385,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:33,03:53:27,1,COMPLETED,0:0
9386,9386,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:33,03:51:12,1,COMPLETED,0:0
9387,9387,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T12:27:33,03:58:12,1,COMPLETED,0:0
9388,9388,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,04:17:04,1,COMPLETED,0:0
9389,9389,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,03:54:06,1,COMPLETED,0:0
9390,9390,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,03:56:58,1,COMPLETED,0:0
9391,9391,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,04:01:09,1,COMPLETED,0:0
9392,9392,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,04:01:16,1,COMPLETED,0:0
9393,9393,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,03:51:19,1,COMPLETED,0:0
9394,9394,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,03:54:47,1,COMPLETED,0:0
9395,9395,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,04:11:34,1,COMPLETED,0:0
9396,9396,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:09:46,03:55:08,1,COMPLETED,0:0
9397,9397,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:22:41,03:57:12,1,COMPLETED,0:0
9398,9398,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-09-06T09:34:05,2021-09-10T14:24:36,04:10:34,1,COMPLETED,0:0
